seq_id,entry_point,code,code_token_length
6625359875,is_power_of_two,"def is_power_of_two(n):
    if n <= 0:
        return False
    while n % 2 == 0:
        n = n // 2
    return n == 1",42
18586938054,count_factors,"def count_factors(n):
    count = 0
    for i in range(1, n + 1):
        if n % i == 0:
            count += 1
    return count",42
37580185728,find_Min_Num,"def find_Min_Num(arr,n):
    arr.sort()
    num = arr[0]
    for i in range(1,n):
        num = num * 10 + arr[i]
    return num",42
16209249174,find_longest_word,"def find_longest_word(words):
    longest_word = words[0]
    for word in words:
        if len(word) > len(longest_word):
            longest_word = word
    return longest_word",42
41660405012,check_power_of_two,"def check_power_of_two(n):
    if n <= 0:
        return False
    while n % 2 == 0:
        n = n / 2
    return n == 1",42
24990566267,unique_pairs,"def unique_pairs(numbers):
    pairs = []
    for i in range(len(numbers)):
        for j in range(i+1, len(numbers)):
            pairs.append((numbers[i], numbers[j]))
    return pairs",42
31905796151,find_modes,"from collections import Counter
def find_modes(nums):
    count = Counter(nums)
    max_count = max(count.values())
    return [num for num, freq in count.items() if freq == max_count]",42
34311332984,count_paths,"def count_paths(m,n):
    if m == 1 or n == 1:
        return 1
    return count_paths(m-1, n) + count_paths(m, n-1)",42
13398971978,get_permutations,"from itertools import permutations

def get_permutations(nums):
    res = []
    for perm in permutations(nums):
        if list(perm) not in res:
            res.append(list(perm))
    return res",42
37281636558,to_camel_case,"def to_camel_case(text):
    words = text.split('_') if '_' in text else text.split(' ')
    return words[0] + ''.join(word.capitalize() for word in words[1:])",42
70460813881,is_power_of_two,"def is_power_of_two(n):
    if n <= 0:
        return False
    while n % 2 == 0:
        n = n // 2
    return n == 1",42
9564103954,smallest_divisor_greater_than,"def smallest_divisor_greater_than(n, threshold):
    for i in range(threshold + 1, n + 1):
        if n % i == 0:
            return i
    return n",42
34940220031,check_sorted_unique,"def check_sorted_unique(nums):
    for i in range(1, len(nums)):
        if nums[i] <= nums[i-1]:
            return False
    return len(set(nums)) == len(nums)",42
70171509248,unique_preserve_order,"def unique_preserve_order(lst):
    seen = set()
    result = []
    for item in lst:
        if item not in seen:
            seen.add(item)
            result.append(item)
    return result",42
6831983938,check_anagrams,"def check_anagrams(list):
    sorted_list = [''.join(sorted(word)) for word in list]
    if len(set(sorted_list)) == 1:
        return True
    else:
        return False",42
70676322377,smallest_missing,"def smallest_missing(arr):
    arr.sort()
    smallest_missing = 1
    for num in arr:
        if num > smallest_missing:
            break
        smallest_missing += num
    return smallest_missing",42
23260138964,check_Perfect,"def check_Perfect(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum == n",41
73894567040,maximum_product,"def maximum_product(nums):
    nums.sort()
    p = nums[0]*nums[1]*nums[-1]
    return max(p, nums[-1]*nums[-2]*nums[-3])",41
29416611204,is_perfect,"def is_perfect(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum == n",41
42582511605,longest_string_length,"def longest_string_length(string_list):
    max_length = 0
    for string in string_list:
        if len(string) > max_length:
            max_length = len(string)
    return max_length",41
74180850660,calculate_score,"def calculate_score(word):
    score = 0
    for char in word:
        score += ord(char) - 96 # Subtract 96 to get the alphabetical position
    return score",41
43826399813,find_smallest,"def find_smallest(arr):
    smallest = arr[0][0]
    for sublist in arr:
        for value in sublist:
            if value < smallest:
                smallest = value
    return smallest",41
73030140649,perfect_square,"import math

def perfect_square(number):
    root = math.sqrt(number)
    if int(root + 0.5) ** 2 == number:
        return True
    else:
        return False",41
72605677748,smallest_divisor_greater_than,"def smallest_divisor_greater_than(n, val):
    for i in range(val + 1, n + 1):
        if n % i == 0:
            return i
    return n",41
8330919327,mult_lists,"def mult_lists(list1, list2):
  result = map(lambda x, y: x * y, list1[:len(list2)], list2[:len(list1)])
  return list(result)",41
42605417665,factors,"def factors(num):
    factor_list = []
    for i in range(1, num + 1):
        if num % i == 0:
            factor_list.append(i)
    return factor_list",41
34602133291,find_longest_string,"def find_longest_string(string_list):
    longest_string = """"
    for string in string_list:
        if len(string) > len(longest_string):
            longest_string = string
    return longest_string",41
37985041619,smallest_largest,"def smallest_largest(numbers):
    if numbers: 
        min_num = min(numbers)
        max_num = max(numbers)
        return (min_num, max_num)
    else: 
        return None",41
10788544445,vowel_count,"def vowel_count(s):
    vowels = 'aeiou'
    count = 0
    for char in s:
        if char.lower() in vowels:
            count += 1
    return count",41
42318529370,smallest_common_multiple,"from math import gcd
from functools import reduce

def lcm(a, b):
    return a * b // gcd(a, b)

def smallest_common_multiple(numbers):
    return reduce(lcm, numbers)",41
72564802105,find_longest,"def find_longest(strings):
    longest_string = strings[0]
    for string in strings:
        if len(string) > len(longest_string):
            longest_string = string
    return longest_string",41
72042475487,max_string_length,"def max_string_length(str_list):
    max_len = 0
    for string in str_list:
        if len(string) > max_len:
            max_len = len(string)
    return max_len",41
10316282833,most_frequent_item_count,"from collections import Counter

def most_frequent_item_count(lst):
    if not lst:
        return 0
    counter = Counter(lst)
    max_count = max(counter.values())
    return max_count",41
39085873135,max_product_three,"def max_product_three(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",41
31078606745,maxProduct,"from typing import List

def maxProduct(nums: List[int]) -> int:
    nums = sorted(nums)
    return max(nums[0]*nums[1], nums[-1]*nums[-2])",41
33258886741,is_perfect,"def is_perfect(n):
    sum = 0
    for x in range(1, n):
        if n % x == 0:
            sum += x
    return sum == n",41
70944409080,last_index,"def last_index(arr, target):
    for i in range(len(arr) - 1, -1, -1):
        if arr[i] == target:
            return i
    return -1",41
30472583461,isPalindrome,"import re
def isPalindrome(s: str) -> bool:
    s = re.sub('[^A-Za-z0-9]+', '', s).lower()
    return s == s[::-1]",41
18023897031,find_longest_string_length,"def find_longest_string_length(strings):
    longest_length = 0
    for string in strings:
        if len(string) > longest_length:
            longest_length = len(string)
    return longest_length",41
41412959386,remove_punctuation,"import string
def remove_punctuation(s: str) -> str:
    result = """"
    for char in s:
        if char not in string.punctuation:
            result += char
    return result",41
38729813815,is_perfect,"def is_perfect(n):
    sum = 0
    for x in range(1, n):
        if n % x == 0:
            sum += x
    return sum == n",41
23853234807,max_product_three,"def max_product_three(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",41
37698266324,mode,"from collections import Counter

def mode(numbers):
    count = Counter(numbers)
    max_count = max(count.values())
    return [num for num, freq in count.items() if freq == max_count]",41
17817268507,find_LargestNumber,"def find_LargestNumber(n):
    digits = [int(d) for d in str(n)]
    digits.sort(reverse=True)
    return int(''.join([str(d) for d in digits]))",41
294358999,missing_number,"def missing_number(nums):
    n = len(nums)
    total = n * (n + 1) // 2
    sum_of_nums = sum(nums)
    return total - sum_of_nums",41
11841089259,find_Missing_Number,"def find_Missing_Number(nums):
    n = len(nums)
    total = n * (n + 1) // 2
    sum_nums = sum(nums)
    return total - sum_nums",41
9584454389,find_missing_number,"def find_missing_number(arr):
    n = len(arr)
    total = (n+1)*(n+2)/2
    sum_of_arr = sum(arr)
    return total - sum_of_arr",41
42546368348,find_second_smallest,"def find_second_smallest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 2:
        return None
    unique_numbers.sort()
    return unique_numbers[1]",41
1307722958,largest_number,"def largest_number(nums):
    if not nums:
        return None
    largest = nums[0]
    for num in nums:
        if num > largest:
            largest = num
    return largest",41
41456942289,product_of_positive,"def product_of_positive(lst):
    product = 1
    for num in lst:
        if num > 0:
            product *= num
    return product if product > 1 else 1",41
21144173849,calculate_account_balance,"def calculate_account_balance(transactions):
    balance = 0
    for transaction in transactions:
        balance += transaction
        if balance < 0:
            return 'Insufficient funds'
    return balance",41
26685320027,find_second_largest,"def find_second_largest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 2:
        return None
    unique_numbers.sort()
    return unique_numbers[-2]",41
31440883543,missing_Number,"def missing_Number(nums):
    n = len(nums)
    total_sum = n * (n + 1) // 2
    list_sum = sum(nums)
    return total_sum - list_sum",41
1021797268,sum_even,"def sum_even(matrix):
    result = 0
    for row in matrix:
        for num in row:
            if num % 2 == 0:
                result += num
    return result",41
18809513388,calculate_discounted_price,"def calculate_discounted_price(original_price, discount_percentage):
    discount_amount = original_price * (discount_percentage / 100)
    final_price = original_price - discount_amount
    return final_price",41
19062486704,find_decreasing_indexes,"def find_decreasing_indexes(lst):
    indexes = []
    for i in range(1, len(lst)):
        if lst[i] < lst[i-1]:
            indexes.append(i)
    return indexes",41
35470720815,sum_to_10,"def sum_to_10(nums):
    for i in range(len(nums)-1):
        if nums[i] + nums[i+1] == 10:
            return True
    return False",41
26088576475,remove_non_alpha,"def remove_non_alpha(lst):
    result = []
    for string in lst:
        new_string = ''.join(c for c in string if c.isalpha())
        result.append(new_string)
    return result",41
74022841432,is_convertible_to_int,"def is_convertible_to_int(s):
    try:
        float_s = float(s)
        int_s = int(float_s)
        return float_s == int_s
    except ValueError:
        return False",41
10816864711,process_numbers,"def process_numbers(numbers):
    result = []
    for num in numbers:
        if num > 0:
            result.append(num**3)
        else:
            result.append(abs(num))
    return result",41
72551178275,shift_right,"def shift_right(lst, shift_count):
    if len(lst) == 0:
        return lst
    shift_count %= len(lst)
    return lst[-shift_count:] + lst[:-shift_count]",41
6786559169,can_form_word,"def can_form_word(word, chars):
    for char in word:
        if char in chars:
            chars = chars.replace(char, '', 1)
        else:
            return False
    return True",41
9838808418,find_min,"def find_min(lst):
    min_element = lst[0]
    for i in range(len(lst)):
        if lst[i] < min_element:
            min_element = lst[i]
    return min_element",41
38901950841,max_product_three,"def max_product_three(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",41
23941880544,is_sorted_by_sum,"def is_sorted_by_sum(list_of_lists):
    return all(sum(list_of_lists[i]) <= sum(list_of_lists[i + 1]) for i in range(len(list_of_lists) - 1))",41
26322289997,is_string_palindrome,"def is_string_palindrome(s):
    alphanumeric_s = """"
    for char in s:
        if char.isalnum():
            alphanumeric_s += char.lower()
    return alphanumeric_s == alphanumeric_s[::-1]",41
5493732016,check_pangram,"import string

def check_pangram(sentence):
    alphabet = set(string.ascii_lowercase)
    sentence = sentence.lower()
    sentence_set = set(sentence)
    return alphabet.issubset(sentence_set)",41
14627619190,sum_list,"def sum_list(input_list):
  if len(input_list) == 1:
    return input_list[0]
  else:
    return input_list[0] + sum_list(input_list[1:])",41
26621698982,rearrange_list,"def rearrange_list(nums):
    negative = [num for num in nums if num < 0]
    positive = [num for num in nums if num >= 0]
    return negative + positive",41
37248582815,first_recurring_char,"def first_recurring_char(input_string):
    seen_chars = set()
    for char in input_string:
        if char in seen_chars:
            return char
        seen_chars.add(char)
    return None",41
22570480372,is_valid_hex_color,"import re

def is_valid_hex_color(color):
    if re.search(r'^#([A-Fa-f0-9]{6})$', color):
        return True
    else:
        return False",41
40526691558,count_equal_elements,"def count_equal_elements(lst):
    max_count = 1
    for i in lst:
        if lst.count(i) > max_count:
            max_count = lst.count(i)
    return max_count",41
43957125180,longest_word_length,"def longest_word_length(word_list):
    max_length = 0
    for word in word_list:
        if len(word) > max_length:
            max_length = len(word)
    return max_length",41
24276820735,matrix_transpose,"def matrix_transpose(matrix):
    # transpose the matrix
    result = [[matrix[j][i] for j in range(len(matrix))] for i in range(len(matrix[0]))]
    return result",41
6867669698,is_valid_hex_color,"import re
def is_valid_hex_color(code):
  if re.match(r'^#([A-Fa-f0-9]{6})$', code):
    return True
  else:
    return False",41
34104075189,shortest_palindrome,"def shortest_palindrome(s):
    r = s[::-1]
    for i in range(len(s) + 1):
        if s.startswith(r[i:]):
            return r[:i] + s",41
20301117019,flatten_array,"def flatten_array(arr):
    result = []
    for i in arr:
        if isinstance(i, list):
            result.extend(flatten_array(i))
        else:
            result.append(i)
    return result",41
70676344137,unique_combinations,"from itertools import combinations

def unique_combinations(nums, target):
    unique_comb = set()
    for combination in combinations(nums, target):
        unique_comb.add(combination)
    return len(unique_comb)",41
37704680539,find_second_smallest,"def find_second_smallest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 2:
        return None
    unique_numbers.sort()
    return unique_numbers[1]",41
3193197794,missingNumber,"def missingNumber(nums):
    n = len(nums)
    total_sum = n * (n + 1) // 2
    array_sum = sum(nums)
    return total_sum - array_sum",41
30554945031,is_ascending,"def is_ascending(test_list):
  for i in range(len(test_list) - 1):
    if test_list[i] > test_list[i + 1]:
      return False
  return True",41
9890211315,reverse_string_stack,"def reverse_string_stack(s):
    stack = []
    for char in s:
        stack.append(char)
    reversed_string = """"
    while stack:
        reversed_string += stack.pop()
    return reversed_string",41
72441806512,find_divisible,"def find_divisible(numbers, divisor, threshold):
    result = []
    for number in numbers:
        if number > threshold and number % divisor == 0:
            result.append(number)
    return result",41
30412925865,duplicate_number,"def duplicate_number(nums):
    res = 0
    for num in nums:
        res ^= num
    for i in range(1, len(nums)):
        res ^= i
    return res",41
42797748887,missingNumber,"def missingNumber(nums):
    n = len(nums)
    expected_sum = n * (n + 1) // 2
    actual_sum = sum(nums)
    return expected_sum - actual_sum",41
32625919905,find_LCM,"import math

def find_LCM(nums):
    lcm = nums[0]
    for i in nums[1:]:
        lcm = lcm*i//math.gcd(lcm, i)
    return lcm",41
40123653620,count_binary,"def count_binary(target, arr):
    target_int = int(target, 2)
    arr_int = [int(i, 2) for i in arr]
    return arr_int.count(target_int)",41
6778166814,remove_dups,"def remove_dups(lst):
    seen = set()
    res = []
    for i in lst:
        if i not in seen:
            seen.add(i)
            res.append(i)
    return res",41
24491587324,substrings,"def substrings(str):
    result = []
    for i in range(len(str)):
        for j in range(i+1, len(str)+1):
            result.append(str[i:j])
    return result",41
12405183462,find_third_largest,"def find_third_largest(nums):
    unique_nums = list(set(nums))
    if len(unique_nums) < 3:
        return None
    unique_nums.sort()
    return unique_nums[-3]",41
41477866813,isPerfectNumber,"def isPerfectNumber(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum == n",41
634261223,transform_date,"from datetime import datetime

def transform_date(date_string):
    date_time_obj = datetime.strptime(date_string, '%d %b %Y')
    return date_time_obj.strftime('%Y-%m-%d')",41
1694212466,find_max_product,"def find_max_product(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",41
33306700155,is_palindrome_ignore_case_nonalnum,"import re

def is_palindrome_ignore_case_nonalnum(s):
    s = re.sub(r'[^a-zA-Z0-9]', '', s).lower()
    return s == s[::-1]",41
14844219991,three_max_product,"def three_max_product(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",41
1646120210,is_perfect,"def is_perfect(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum == n",41
23703985103,find_Max_Product,"def find_Max_Product(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",41
13795086486,is_rotation_substring,"def is_rotation_substring(source: str, target: str) -> bool:
    if len(target) > len(source):
        return False
    source = source + source
    return target in source",41
8956355931,num_of_digits,"def num_of_digits(n):
    if n > 0:
        return len(str(n))
    elif n == 0:
        return 1
    else:
        return len(str(-n))",41
19151735826,second_highest,"def second_highest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 2:
        return -1
    unique_numbers.sort()
    return unique_numbers[-2]",41
26577581182,text_match,"import re
def text_match(text):
  patterns = '^a'
  if re.search(patterns,  text):
    return ('Found a match!')
  else:
    return ('Not matched!')",41
23998193300,find_pattern,"def find_pattern(s, pattern):
    count = 0
    for i in range(len(s)):
        if s[i:i+len(pattern)] == pattern:
            count += 1
    return count",41
33615260889,count_divisions_by_2,"def count_divisions_by_2(num):
    count = 0
    while num >= 1:
        num /= 2
        count += 1
    return count - 1",40
32324407105,second_smallest,"def second_smallest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 2:
        return None
    unique_numbers.sort()
    return unique_numbers[1]",40
34330839746,generate_ngrams,"def generate_ngrams(text, n):
    ngrams = []
    for i in range(len(text) - n + 1):
        ngrams.append(text[i:i+n])
    return ngrams",40
19643934878,can_form_triangle,"def can_form_triangle(a, b, c):
    if a + b > c and a + c > b and b + c > a:
        return True
    else:
        return False",40
72852625944,missingNumber,"def missingNumber(nums):
    n = len(nums)
    total = n * (n + 1) // 2
    for num in nums:
        total -= num
    return total",40
24525459240,find_largest,"def find_largest(list1):
    max_num = list1[0]
    for num in list1:
        if num > max_num:
            max_num = num
    return max_num",40
15259521281,is_strictly_increasing,"def is_strictly_increasing(lst):
    for i in range(len(lst) - 1):
        if lst[i] >= lst[i + 1]:
            return False
    return True",40
39153580019,unique_sorted_list,"def unique_sorted_list(list):
    unique_list = []
    for i in list:
        if i not in unique_list:
            unique_list.append(i)
    unique_list.sort()
    return unique_list",40
34029633927,list_intersection,"def list_intersection(list1, list2):
    result = []
    for i in list1:
        if i in list2 and i not in result:
            result.append(i)
    return result",40
32820333360,second_smallest,"def second_smallest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 2:
        return None
    unique_numbers.sort()
    return unique_numbers[1]",40
72788240783,maxProduct,"def maxProduct(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",40
9770715825,maxProduct,"def maxProduct(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",40
8801629963,dec_to_bin,"def dec_to_bin(n):
    binary = ''
    while n > 0:
        binary = str(n % 2) + binary
        n = n // 2
    return binary",40
72655503887,find_target_indices,"def find_target_indices(nums, target):
    nums.sort()
    indices = []
    for i in range(len(nums)):
        if nums[i] == target:
            indices.append(i)
    return indices",40
2274695097,fibonacci_sequence,"def fibonacci_sequence(n):
    sequence = [0, 1]
    while len(sequence) < n:
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[:n]",40
12307079245,get_node_val,"def get_node_val(linked_list, index):
    if index < 0 or index >= len(linked_list):
        return 'Index out of bounds'
    return linked_list[index][1]",40
71036650583,intersect,"def intersect(list1, list2):
    result = []
    for i in list1:
        if i in list2:
            result.append(i)
            list2.remove(i)
    return result",40
43661803894,unique_strings,"def unique_strings(strings):
    seen = set()
    result = []
    for string in strings:
        if string not in seen:
            seen.add(string)
            result.append(string)
    return result",40
27525805278,third_smallest,"def third_smallest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 3:
        return None
    unique_numbers.sort()
    return unique_numbers[2]",40
22342402430,reduce_consecutive_duplicates,"def reduce_consecutive_duplicates(s):
    result = []
    for char in s:
        if not result or result[-1] != char:
            result.append(char)
    return ''.join(result)",40
30485589854,perfect_number,"def perfect_number(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum == n",40
489642423,is_strictly_ascending,"def is_strictly_ascending(lst):
    for i in range(len(lst) - 1):
        if lst[i] >= lst[i + 1]:
            return False
    return True",40
38720302376,isPerfect,"def isPerfect(n):
    sum = 0
    for x in range(1, n):
        if n % x == 0:
            sum += x
    return sum == n",40
74601011516,pair_elements,"def pair_elements(lst):
    result = []
    for i in range(0, len(lst)-1, 2):
        result.append((lst[i], lst[i+1]))
    return result",40
74612494971,intersection_lists,"def intersection_lists(list1, list2):
    intersection = []
    for i in list1:
        if i in list2 and i not in intersection:
            intersection.append(i)
    return intersection",40
17428543717,count_long_strings,"def count_long_strings(list_of_strings):
    count = 0
    for string in list_of_strings:
        if len(string) > 3:
            count += 1
    return count",40
70960358911,find_missing_num,"def find_missing_num(nums):
    n = len(nums)
    total = n * (n + 1) // 2
    sum_nums = sum(nums)
    return total - sum_nums",40
31535726,common_elements,"def common_elements(list1, list2):
    common = []
    for element in list1:
        if element in list2 and element not in common:
            common.append(element)
    return common",40
26422262358,unique_list,"def unique_list(l):
    seen = set()
    result = []
    for item in l:
        if item not in seen:
            seen.add(item)
            result.append(item)
    return result",40
6922244388,is_power_of_three,"def is_power_of_three(n):
    if n < 1:
        return False
    while n % 3 == 0:
        n /= 3
    return n == 1",40
18589562474,consecutive_numbers,"def consecutive_numbers(nums):
    nums.sort()
    for i in range(len(nums)-1):
        if nums[i] + 1 == nums[i+1]:
            return True
    return False",40
72277550398,isAlphanumericPalindrome,"def isAlphanumericPalindrome(s):
    import re
    s = re.sub(r'[^A-Za-z0-9]+', '', s).lower()
    return s == s[::-1]",40
73589224985,unique_elements,"def unique_elements(lst):
    seen = set()
    result = []
    for i in lst:
        if i not in seen:
            result.append(i)
            seen.add(i)
    return result",40
74795326516,unique_strings,"def unique_strings(strings):
    seen = set()
    unique = []
    for string in strings:
        if string not in seen:
            seen.add(string)
            unique.append(string)
    return unique",40
23424411090,is_strictly_increasing,"def is_strictly_increasing(numbers):
    for i in range(len(numbers) - 1):
        if numbers[i] >= numbers[i + 1]:
            return False
    return True",40
34430447939,sum_Digits,"def sum_Digits(n):
    sum = 0
    while(n > 0):
        sum += n % 10
        n = n // 10
    return sum",40
41043934739,remove_duplicates,"def remove_duplicates(xs):
    seen = set()
    result = []
    for x in xs:
        if x not in seen:
            seen.add(x)
            result.append(x)
    return result",40
42822764689,intersect_arrays,"def intersect_arrays(arr1, arr2):
    result = []
    for num in arr1:
        if num in arr2 and num not in result:
            result.append(num)
    return result",40
17346718126,intersection_of_lists,"def intersection_of_lists(list1, list2):
    set1 = set(list1)
    set2 = set(list2)
    intersection = sorted(list(set1 & set2))
    return intersection",40
34075336435,sum_of_divisors,"def sum_of_divisors(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum",40
6904231369,maxProduct,"def maxProduct(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",40
72100952078,is_strictly_ascending,"def is_strictly_ascending(numbers):
    for i in range(len(numbers) - 1):
        if numbers[i] >= numbers[i + 1]:
            return False
    return True",40
13998621731,find_divisors,"def find_divisors(number):
    divisors = []
    for i in range(1, number):
        if number % i == 0:
            divisors.append(i)
    return divisors",40
30855557345,isPowerOfThree,"def isPowerOfThree(num):
    if num < 1:
        return False
    while num % 3 == 0:
        num /= 3
    return num == 1",40
38902779361,find_intersection,"def find_intersection(list1, list2):
    intersection = []
    for i in list1:
        if i in list2 and i not in intersection:
            intersection.append(i)
    return intersection",40
29336172821,rotate_list,"def rotate_list(lst, k):
    if not lst or k == 0:
        return lst
    k = k % len(lst)
    return lst[-k:] + lst[:-k]",40
15259303438,second_highest,"def second_highest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 2:
        return None
    unique_numbers.sort()
    return unique_numbers[-2]",40
19905706827,perfect_number,"def perfect_number(n):
    sum = 0
    for x in range(1, n):
        if n % x == 0:
            sum += x
    return sum == n",40
42708360838,perfect_number,"def perfect_number(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum == n",40
37413354780,sum_of_digits,"def sum_of_digits(n):
    sum = 0
    while(n > 0):
        sum += n % 10
        n = n // 10
    return sum",40
25646114592,has_duplicates,"def has_duplicates(arr):
    arr_set = set()
    for i in arr:
        if i in arr_set:
            return True
        else:
            arr_set.add(i)
    return False",40
19161497015,char_count,"def char_count(test_str):
    res = {}
    for char in test_str:
        res[char] = 1 if char not in res else res[char] + 1
    return res",40
1679394786,decimal_to_binary,"def decimal_to_binary(num):
    binary = """"
    while num > 0:
        binary = str(num % 2) + binary
        num = num // 2
    return binary",40
70451685685,is_strictly_ascending,"def is_strictly_ascending(nums):
    for i in range(len(nums) - 1):
        if nums[i] >= nums[i + 1]:
            return False
    return True",40
2731773177,unique_numbers,"def unique_numbers(numbers):
    unique = []
    seen = set()
    for num in numbers:
        if num not in seen:
            unique.append(num)
            seen.add(num)
    return unique",40
16969569351,maxProduct,"def maxProduct(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",40
14443216752,perfect_num,"def perfect_num(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum == n",40
18599349821,unique_elements,"def unique_elements(lst):
    seen = set()
    result = []
    for item in lst:
        if item not in seen:
            seen.add(item)
            result.append(item)
    return result",40
14123604546,is_strictly_increasing,"def is_strictly_increasing(lst):
    for i in range(len(lst) - 1):
        if lst[i] >= lst[i + 1]:
            return False
    return True",40
10208813259,unique_strings,"def unique_strings(strings):
    seen = set()
    result = []
    for s in strings:
        if s not in seen:
            result.append(s)
            seen.add(s)
    return result",40
22465582416,find_squares,"import math
def find_squares(numbers):
    squares = []
    for num in numbers:
        if math.sqrt(num) % 1 == 0:
            squares.append(num)
    return squares",40
15574996008,unique_elements,"def unique_elements(lst):
    seen = set()
    result = []
    for i in lst:
        if i not in seen:
            result.append(i)
            seen.add(i)
    return result",40
8666893741,second_minimum,"def second_minimum(nums):
    unique_nums = set(nums)
    if len(unique_nums) < 2:
        return None
    unique_nums.remove(min(unique_nums))
    return min(unique_nums)",40
30688868052,replace_chars,"def replace_chars(s, dictionary):
    result = """"
    for char in s:
        if char in dictionary:
            result += dictionary[char]
        else:
            result += char
    return result",40
42393019788,lcm,"def gcd(a,b):
    if b==0:
        return a
    else:
        return gcd(b,a%b)

def lcm(a,b):
    return a*b//gcd(a,b)",40
26459957232,longest_word,"import re

def longest_word(s):
    words = re.findall(r'\b[a-zA-Z]+\b', s)
    if not words:
        return ''
    return max(words, key=len)",40
30398174101,longest_word,"def longest_word(word_list):
    max_len = 0
    for word in word_list:
        if len(word) > max_len:
            max_len = len(word)
    return max_len",40
26435844630,sum_Digit,"def sum_Digit(n):
    sum = 0
    while n != 0:
        sum += n % 10
        n = n // 10
    return sum",40
13086913985,second_smallest,"def second_smallest(numbers):
    unique_numbers = list(set(numbers))
    if len(unique_numbers) < 2:
        return None
    unique_numbers.sort()
    return unique_numbers[1]",40
29920065051,unique_elements,"def unique_elements(nums):
    seen = set()
    unique = []
    for num in nums:
        if num not in seen:
            unique.append(num)
            seen.add(num)
    return unique",40
14295988696,find_missing_number,"def find_missing_number(nums):
    n = len(nums)
    total = n * (n + 1) // 2
    sum_nums = sum(nums)
    return total - sum_nums",40
71179408986,sum_of_divisors,"def sum_of_divisors(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    return sum",40
4248406485,intersect_lists,"def intersect_lists(list1, list2):
    result = []
    for item in list1:
        if item in list2 and item not in result:
            result.append(item)
    return result",40
75040363952,sum_of_cubes,"def sum_of_cubes(nums):
    total = 0
    for num in nums:
        if num % 2 == 0:
            total += num ** 3
    return total",40
2220458177,remove_duplicates,"def remove_duplicates(lst):
    seen = set()
    result = []
    for item in lst:
        if item not in seen:
            seen.add(item)
            result.append(item)
    return result",40
28965219798,first_repeating,"def first_repeating(s):
    char_map = {}
    for char in s:
        if char in char_map:
            return char
        char_map[char] = 1
    return None",40
73819648209,is_valid_hex_color,"import re

def is_valid_hex_color(color):
    if re.match(r'^#[0-9A-Fa-f]{6}$', color):
        return True
    else:
        return False",40
397952176,find_odd_occurrences,"from collections import Counter

def find_odd_occurrences(arr):
    counter = Counter(arr)
    for num, freq in counter.items():
        if freq % 2 != 0:
            return num",40
44152975696,common_Elements,"def common_Elements(arr1,arr2) :
    set1 = set(arr1)
    set2 = set(arr2)
    common = set1.intersection(set2)
    return len(common)",40
4327209390,maxProduct,"def maxProduct(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])",40
16518086187,is_power_of_three,"def is_power_of_three(n):
    if n <= 0:
        return False
    while n % 3 == 0:
        n /= 3
    return n == 1",40
